Страна,Отрасль,Компания,Год,document_id,Principle_code,Principle_text,Presence,Evidence (Text),Date of analysis,Analysis model
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,HOT01,Равный доступ всех работников к горячей линии и равные права на справедливое рассмотрение заявления,brief_mention,Organizations implementing this Ethics Charter and Code of Conduct shall develop a reporting system that is internally and externally accessible 24 hours a day.,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,HOT02,Сохранение конфиденциальности собранных материалов в ходе расследования,absent,,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,HOT03,Запрет преследования заявителей,explicit_section,Organizations ... shall protect the identity of whistleblowers and take ... measures ... to protect them from ... discrimination and retaliation.,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,HOT04,Гарантия анонимности заявителя и свидетелей,absent,,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,HOT05,"Принцип нулевой терпимости (обязательное реагирование, расследование и принятие мер по любому нарушению)",brief_mention,"Organizations ... shall, in case of violations ... promptly take necessary measures in accordance with internal regulations.",04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,HOT06,Обязанность сообщить на горячую линии о замеченном нарушении,absent,,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,HOT07,Обезличивание данных при обнародовании решения этической комиссии в ситуации продолжения работы нарушителя в компании,absent,,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,HOT08,Неиспользование полученной информации в ходе расследования в личных целях,absent,,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,HOT09,Право участника на предоставление максимально полной информации по делу до начала рассмотрения на этической комиссии,absent,,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,HOT10,Необходимость повторного рассмотрения дела при вновь открывшихся обстоятельствах.,absent,,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,WtoC01,Поддержание высокого уровня качества выполняемой работы,brief_mention,We shall perform our duties ... and do our utmost to fulfill our responsibilities with integrity.,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,WtoC02,Сохранность и эффективное использование активов компании,explicit_section,Executives and employees ... use the Company's assets and facilities only for the purposes of fulfilling their duties.,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,WtoC03,Конфиденциальность и информационная безопасность (против утечек),absent,,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,WtoC04,Защита интеллектуальной собственности компани (против использования в личных целях),absent,,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,WtoC05,"Знание и соблюдение законов, которые можно нарушить на рабочем месте",explicit_section,Executives and employees ... should comply with local laws and perform their duties in accordance with this Ethics Charter and Code of Conduct.,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,WtoC06,Соблюдение субординации при принятии решений на рабочем месте,absent,,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,WtoC07,Гибкость в условиях требующих адаптации и нестандартных решений,absent,,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,WtoC08,Нацеленность на достижение результата,absent,,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,WtoC09,Поддержание высокого профессионального уровня,brief_mention,We shall provide executives and employees with equal opportunities for training and capacity development ...,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Hyundai Motor Company,2020,automotive_korea_hyundai_motor_company_2020,WtoC10,Сохранение и защита деловой репутации компании,brief_mention,Executives and employees ... should act in accordance with this Ethics Charter and Code of Conduct when dealing with suppliers ...,04.04.2026,GPT 5.3-Codex
Korea,Automotive,Kia,2024,automotive_korea_kia_2024,COMP01,Не пытаться узнать конфиденциальную информацию конкурента,explicit_section,We shall not improperly obtain information from competitors ... nor use or disclose information obtained illicitly by the Company or third parties.,04.04.2026,GPT 5.3-Codex
